"GEO_ID","NAME","B23006_001E","B23006_001M","B23006_002E","B23006_002M","B23006_003E","B23006_003M","B23006_004E","B23006_004M","B23006_005E","B23006_005M","B23006_006E","B23006_006M","B23006_007E","B23006_007M","B23006_008E","B23006_008M","B23006_009E","B23006_009M","B23006_010E","B23006_010M","B23006_011E","B23006_011M","B23006_012E","B23006_012M","B23006_013E","B23006_013M","B23006_014E","B23006_014M","B23006_015E","B23006_015M","B23006_016E","B23006_016M","B23006_017E","B23006_017M","B23006_018E","B23006_018M","B23006_019E","B23006_019M","B23006_020E","B23006_020M","B23006_021E","B23006_021M","B23006_022E","B23006_022M","B23006_023E","B23006_023M","B23006_024E","B23006_024M","B23006_025E","B23006_025M","B23006_026E","B23006_026M","B23006_027E","B23006_027M","B23006_028E","B23006_028M","B23006_029E","B23006_029M"
"5001600US1902","Congressional District 2 (116th Congress), Iowa","389943","563","26578","1075","16317","760","0","22","16317","760","14956","693","1361","258","10261","690","113374","1778","85288","1699","13","13","85275","1697","80904","1642","4371","425","28086","1031","132097","1749","109649","1674","132","55","109517","1668","105459","1572","4058","476","22448","798","117894","1968","102906","1874","113","57","102793","1873","101248","1891","1545","277","14988","798"
"5001600US1903","Congressional District 3 (116th Congress), Iowa","432597","340","32940","1222","21922","945","0","22","21922","945","20248","888","1674","261","11018","725","104553","2252","81534","2053","92","93","81442","2046","77809","1994","3633","411","23019","1009","142119","2169","121247","1934","314","162","120933","1951","117247","1926","3686","428","20872","897","152985","2455","138679","2414","225","87","138454","2434","136661","2463","1793","292","14306","819"
"5001600US1904","Congressional District 4 (116th Congress), Iowa","362718","527","27876","1087","19098","912","0","22","19098","912","17755","904","1343","225","8778","506","103258","1773","82430","1466","24","23","82406","1462","79176","1367","3230","384","20828","853","135825","1816","115446","1718","131","61","115315","1704","112537","1716","2778","336","20379","768","95759","1678","85579","1695","118","66","85461","1686","84402","1674","1059","208","10180","585"
"5001600US2002","Congressional District 2 (116th Congress), Kansas","351016","677","24426","1163","13668","858","9","14","13659","857","12646","791","1013","224","10758","706","98202","1939","72010","1660","98","68","71912","1665","68815","1643","3097","329","26192","977","120379","1725","96018","1699","555","174","95463","1691","91686","1631","3777","456","24361","830","108009","1962","94550","1834","1700","266","92850","1807","91506","1819","1344","217","13459","724"
"5001600US2003","Congressional District 3 (116th Congress), Kansas","404847","322","29760","1147","21040","897","0","24","21040","897","19706","898","1334","312","8720","600","67794","1838","51616","1673","47","50","51569","1682","48744","1648","2825","401","16178","738","109762","1969","90792","1775","111","58","90681","1780","88021","1777","2660","368","18970","930","197531","2478","173278","2483","168","74","173110","2482","169656","2449","3454","374","24253","1121"
"5001600US2101","Congressional District 1 (116th Congress), Kentucky","360193","754","46387","1674","20131","980","0","27","20131","980","17671","898","2460","353","26256","1219","134492","2007","88650","1621","778","155","87872","1600","82691","1540","5181","506","45842","1320","115951","2001","85177","1890","1707","276","83470","1928","80073","1944","3397","473","30774","975","63363","1698","51927","1647","603","174","51324","1651","50172","1626","1152","250","11436","622"
"5001600US2103","Congressional District 3 (116th Congress), Kentucky","399219","505","35367","1237","18992","1079","14","25","18978","1083","16706","971","2272","384","16375","827","102502","2017","74556","1891","13","13","74543","1893","68931","1942","5612","649","27946","1204","127871","2263","104016","2208","176","94","103840","2211","98687","2383","5153","594","23855","976","133479","2044","118424","2001","143","79","118281","1985","115474","1938","2807","405","15055","722"
"5001600US2104","Congressional District 4 (116th Congress), Kentucky","400835","973","36338","1279","17666","880","0","27","17666","880","15972","830","1694","270","18672","1023","117723","2361","83071","1965","38","31","83033","1969","78462","1874","4571","554","34652","1176","126990","2021","99865","1765","276","138","99589","1753","95386","1762","4203","424","27125","1209","119784","2238","104932","2255","111","61","104821","2250","102802","2217","2019","272","14852","812"
"5001600US2106","Congressional District 6 (116th Congress), Kentucky","397623","747","42021","1642","21978","1087","0","27","21978","1087","19930","1080","2048","325","20043","1159","107741","2152","76085","1754","35","31","76050","1759","71787","1790","4263","433","31656","1042","117377","2077","93157","1935","262","119","92895","1948","88027","1920","4868","413","24220","999","130484","2348","113470","1965","147","77","113323","1969","110207","1921","3116","378","17014","904"
"5001600US2202","Congressional District 2 (116th Congress), Louisiana","427311","2323","67080","1925","34344","1423","0","29","34344","1423","28897","1324","5447","547","32736","1575","131479","2405","89828","2369","116","81","89712","2377","80941","2236","8771","856","41651","1417","126063","2371","96976","2127","339","143","96637","2138","89938","2025","6699","620","29087","1204","102689","1890","89709","1753","457","105","89252","1757","85920","1716","3332","419","12980","764"
"5001600US2203","Congressional District 3 (116th Congress), Louisiana","409737","665","58756","2064","31246","1432","0","29","31246","1432","27641","1312","3605","453","27510","1411","149924","2599","106771","2342","31","38","106740","2335","100043","2355","6697","695","43153","1307","110639","2263","87040","2161","118","77","86922","2166","82762","2133","4160","556","23599","1066","90418","2172","78046","2076","103","97","77943","2063","76009","2098","1934","380","12372","654"
"5001600US2205","Congressional District 5 (116th Congress), Louisiana","377365","1754","66071","1854","24940","1091","0","29","24940","1091","21561","969","3379","423","41131","1501","145561","2806","90548","2416","38","30","90510","2420","84462","2391","6048","678","55013","1683","99407","2306","70850","2075","255","146","70595","2085","66841","1963","3754","528","28557","1194","66326","1869","55360","1646","159","124","55201","1649","53941","1632","1260","312","10966","649"
"5001600US2301","Congressional District 1 (116th Congress), Maine","364293","634","17993","1024","9514","766","0","23","9514","766","8739","736","775","234","8479","697","96534","2013","73191","1881","80","58","73111","1888","69907","1802","3204","427","23343","1074","109294","1870","89775","1861","434","168","89341","1847","86391","1839","2950","398","19519","922","140472","2370","124098","2429","394","172","123704","2392","121822","2339","1882","234","16374","913"
"5001600US2302","Congressional District 2 (116th Congress), Maine","344428","636","24342","1058","11583","658","0","23","11583","658","10081","606","1502","216","12759","784","122211","1838","86042","1617","82","50","85960","1630","80548","1621","5412","417","36169","1083","114858","1944","89892","1738","232","81","89660","1743","86209","1636","3451","369","24966","904","83017","1778","71756","1753","168","66","71588","1766","69981","1743","1607","236","11261","592"
"5001600US2402","Congressional District 2 (116th Congress), Maryland","416201","3078","38429","1732","22113","1314","0","28","22113","1314","19561","1158","2552","414","16316","1042","114852","2475","85119","2147","311","122","84808","2131","79033","2132","5775","512","29733","1423","120361","2309","96636","2316","1980","265","94656","2242","90235","2150","4421","466","23725","967","142559","3071","127981","2917","2072","327","125909","2895","122781","2811","3128","449","14578","850"
"5001600US2403","Congressional District 3 (116th Congress), Maryland","413965","3395","30020","1547","20372","1255","0","28","20372","1255","18651","1204","1721","344","9648","711","77595","2272","59809","2030","137","94","59672","2030","55810","1950","3862","456","17786","958","98436","2241","83419","2143","1099","227","82320","2155","78392","2210","3928","540","15017","887","207914","2749","187507","2650","1425","230","186082","2667","181601","2603","4481","485","20407","940"
"5001600US2405","Congressional District 5 (116th Congress), Maryland","411049","2184","30275","1597","21210","1516","9","13","21201","1516","19680","1467","1521","338","9065","660","105025","2150","81569","1725","344","125","81225","1728","76704","1718","4521","523","23456","1095","125822","2198","105480","2058","2076","319","103404","2034","98900","2106","4504","485","20342","946","149927","2199","133944","2240","2497","335","131447","2227","128083","2244","3364","361","15983","779"
"5001600US2407","Congressional District 7 (116th Congress), Maryland","388006","2211","36863","1658","17705","1196","0","28","17705","1196","14610","1132","3095","404","19158","1107","97535","2308","66862","1865","25","28","66837","1865","59370","1827","7467","566","30673","1309","98105","2309","75927","1863","315","109","75612","1868","70389","1775","5223","558","22178","1083","155503","2585","137047","2441","436","139","136611","2434","133048","2333","3563","418","18456","990"
"5001600US2408","Congressional District 8 (116th Congress), Maryland","407623","2247","30876","1454","23566","1159","0","28","23566","1159","22093","1089","1473","330","7310","607","62745","1988","50680","1740","96","59","50584","1756","47581","1641","3003","406","12065","700","81798","1743","68283","1676","403","130","67880","1656","64722","1585","3158","475","13515","714","232204","2486","206013","2293","1388","241","204625","2296","198962","2246","5663","440","26191","971"
"5001600US2502","Congressional District 2 (116th Congress), Massachusetts","390121","1157","27945","1155","14729","937","0","29","14729","937","12971","912","1758","331","13216","788","98718","2570","74123","2166","26","28","74097","2172","70016","2108","4081","457","24595","1167","103252","2020","84203","1814","147","102","84056","1816","80241","1852","3815","487","19049","1019","160206","2542","141712","2489","190","113","141522","2479","137689","2491","3833","340","18494","936"
"5001600US2504","Congressional District 4 (116th Congress), Massachusetts","398512","1697","19707","1457","11664","996","0","29","11664","996","10581","940","1083","287","8043","880","71744","2093","56120","1849","53","47","56067","1850","52755","1815","3312","425","15624","872","90953","2011","75903","2008","67","39","75836","1999","72369","1976","3467","501","15050","831","216108","2482","190058","2429","88","65","189970","2429","184812","2368","5158","516","26050","1072"
"5001600US2601","Congressional District 1 (116th Congress), Michigan","351285","574","22625","812","11214","559","0","23","11214","559","9795","561","1419","189","11411","564","111799","1602","73518","1392","112","55","73406","1391","68456","1343","4950","358","38281","975","128827","1500","96372","1561","343","110","96029","1561","91061","1513","4968","412","32455","948","88034","1529","71997","1399","261","102","71736","1391","69856","1392","1880","209","16037","569"
